submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
9/7/2021,DC,"56,569",,,149,0,"1,163",,,1,0,9/8/2021 15:20,,
9/7/2021,MN,"657,492",,,520,71,"7,949","7,423",526,6,1,9/8/2021 15:20,N/A,Agree
9/6/2021,VT,"27,317",,,190,5,271,,,2,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,WA,"583,935",,,"2,815",357,"6,730",,,13,0,9/7/2021 15:14,N/A,N/A
9/6/2021,ND,"119,963","108,549","11,414",407,173,"1,564",,,0,0,9/7/2021 15:14,Agree,Not agree
9/6/2021,NH,"109,463",,,250,0,"1,429",,,1,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,MO,"772,896",,,"1,085",151,"10,660",,,3,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,NC,"1,265,925","1,071,017","194,908","2,478",333,"14,884","13,095","1,789",11,1,9/6/2021 0:00,Agree,Agree
9/6/2021,MT,"130,399","115,123","15,276",304,65,"1,811","1,811",0,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,WI,"745,707","671,463","74,244","1,492",156,"8,536","7,666",870,7,1,9/7/2021 15:14,Agree,Agree
9/6/2021,CA,"4,508,451","4,315,541","192,910","5,485",314,"66,213","66,213",0,11,0,9/6/2021 0:00,Agree,Agree
9/6/2021,DE,"122,370","112,821","9,549",259,22,"1,891","1,731",160,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,AL,"727,360","553,190","174,170","2,672",798,"12,420","9,802","2,618",4,1,9/7/2021 15:14,Agree,Agree
9/6/2021,AZ,"1,032,808","949,435","83,373","2,378",187,"18,999","16,934","2,065",1,0,9/7/2021 15:14,Agree,Agree
9/6/2021,OR,"288,205","288,205",0,"1,444",0,"3,311","3,311",0,13,0,9/7/2021 15:14,Agree,Agree
9/6/2021,FSM,7,7,0,0,0,0,0,0,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,SC,"769,520","622,365","147,155","4,827","1,137","10,982",,,10,2,9/6/2021 0:00,Agree,Not agree
9/6/2021,DC,"56,356",,,146,0,"1,162",,,0,0,9/7/2021 15:14,,
9/6/2021,WV,"199,300","153,845","45,455","1,316",261,"3,148",,,24,1,9/7/2021 15:14,Agree,Not agree
9/6/2021,PW,4,,,0,0,0,,,0,0,9/7/2021 15:14,,
9/6/2021,MP,248,248,0,0,0,2,2,0,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,HI,"66,057",,,742,31,622,,,2,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,OK,"570,923","441,222","129,701","2,519",948,"8,194","6,969","1,225",29,9,9/7/2021 15:14,Agree,Agree
9/6/2021,FL,"3,364,916",,,"10,192","2,244","48,229",,,49,5,9/6/2021 0:00,Not agree,Not agree
9/6/2021,UT,"472,921","472,921",0,"1,164",0,"2,677","2,595",82,6,0,9/7/2021 15:14,Agree,Agree
9/6/2021,OH,"1,257,142","1,040,700","216,442","3,944",551,"20,947","20,947",0,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,IA,"414,784",,,"1,071",257,"6,307",,,0,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,AS,0,,,0,0,0,,,0,0,9/7/2021 15:14,,
9/6/2021,PR,"174,448","144,654","29,794",58,26,"2,928","2,495",433,7,0,9/7/2021 15:14,Agree,Agree
9/6/2021,CO,"627,415","580,321","47,094","1,552",115,"7,225","6,408",817,13,2,9/7/2021 15:14,Agree,Agree
9/6/2021,MA,"769,844","718,804","51,040","1,420",49,"18,295","17,918",377,3,0,9/7/2021 15:14,Agree,Agree
9/6/2021,AR,"464,732",,,937,0,"7,070",,,13,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,AK,"88,143",,,515,0,435,,,0,0,9/7/2021 15:14,N/A,N/A
9/6/2021,NYC,"1,044,721","857,184","187,537","1,098",138,"33,924","28,737","5,187",13,10,9/7/2021 15:14,Agree,Agree
9/6/2021,GA,"1,453,139","1,129,377","323,762","6,475",963,"23,285","20,203","3,082",55,1,9/7/2021 15:14,Agree,Agree
9/6/2021,KS,"380,558","303,890","76,668","1,145",344,"5,666",,,12,2,9/7/2021 15:14,Agree,N/A
9/6/2021,TX,"3,690,755",,,"3,828","1,221","57,110",,,53,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,RMI,4,4,0,0,0,0,0,0,0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,NY,"1,261,814",,,"2,459",0,"20,410",,,18,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,PA,"1,322,184","1,100,792","221,392","2,503",425,"28,398",,,3,-29,9/7/2021 15:14,Agree,Not agree
9/6/2021,NM,"237,262",,,624,0,"4,558",,,2,0,9/7/2021 15:14,N/A,Not agree
9/6/2021,TN,"1,097,430","875,775","221,655","12,493","3,120","13,703","11,042","2,661",17,3,9/7/2021 15:14,Agree,Agree
9/6/2021,SD,"134,922",,,307,72,"2,074","1,696",378,0,0,9/7/2021 15:14,N/A,Agree
9/6/2021,NV,"396,989",,,798,0,"6,598",,,5,0,9/7/2021 15:14,,
9/6/2021,MD,"504,856",,,"1,822",0,"10,094","9,870",224,21,0,9/7/2021 15:14,N/A,Agree
9/6/2021,ME,"78,073","56,132","21,941",2,2,941,878,63,1,0,9/7/2021 15:14,Agree,Agree
9/6/2021,CT,"376,341","342,151","34,190",402,39,"8,394","6,911","1,483",0,0,9/7/2021 15:14,Agree,Agree
9/6/2021,MS,"453,348","264,932","188,416",704,211,"8,685","5,899","2,786",6,10,9/7/2021 15:14,Agree,Agree
9/6/2021,VI,"6,056",,,15,0,60,,,0,0,9/7/2021 15:14,,
9/6/2021,MI,"1,076,141","960,374","115,767","1,726",148,"21,684","20,379","1,305",4,0,9/7/2021 15:14,Agree,Agree
9/6/2021,IL,"1,547,360","1,547,360",0,"3,012",0,"26,674","24,115","2,559",20,4,9/7/2021 15:14,Agree,Agree
9/6/2021,IN,"883,215",,,"3,245",0,"14,606","14,157",449,12,0,9/7/2021 15:14,Not agree,Agree
9/6/2021,NE,"249,108",,,447,0,"2,348",,,1,0,9/8/2021 0:00,Not agree,Not agree
9/6/2021,GU,"11,494",,,201,99,153,,,2,0,9/7/2021 15:14,Not agree,Not agree
9/6/2021,ID,"227,455","181,554","45,901",637,105,"2,400","2,072",328,7,1,9/7/2021 15:14,Agree,Agree
9/6/2021,VA,"788,917","597,464","191,453","2,392",983,"11,947","10,098","1,849",13,2,9/7/2021 15:14,Agree,Agree
9/6/2021,RI,"164,593",,,216,0,"2,779",,,3,0,9/10/2021 14:24,Not agree,N/A
9/6/2021,KY,"602,221","443,646","158,575","3,244",878,"7,890","7,061",829,15,2,9/7/2021 15:14,Agree,Agree
9/6/2021,LA,"701,046",,,"1,382",307,"12,758","11,371","1,387",17,2,9/7/2021 15:14,Not agree,Agree
9/6/2021,MN,"656,972",,,518,71,"7,943","7,418",525,2,0,9/7/2021 15:14,N/A,Agree
9/6/2021,NJ,"1,104,439","962,020","142,419","1,951",315,"26,952","24,221","2,731",4,0,9/7/2021 15:14,Agree,Agree
9/6/2021,WY,"78,169","64,295","13,874",321,69,858,858,0,0,0,9/7/2021 15:14,Agree,Agree
9/5/2021,GU,"11,293",,,1,0,151,,,0,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,MO,"771,811",,,"1,283",163,"10,657",,,2,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,MS,"452,644","264,439","188,205","1,929",874,"8,664","5,888","2,776",27,19,9/6/2021 14:27,Agree,Agree
9/5/2021,WI,"744,215","670,127","74,088","1,490",154,"8,529","7,660",869,4,0,9/6/2021 14:27,Agree,Agree
9/5/2021,IL,"1,544,348","1,544,348",0,"3,012",0,"26,654","24,099","2,555",20,4,9/6/2021 14:27,Agree,Agree
9/5/2021,DE,"122,111","112,584","9,527",367,25,"1,891","1,731",160,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,MI,"1,074,415","958,796","115,619","1,726",148,"21,680","20,375","1,305",4,0,9/6/2021 14:27,Agree,Agree
9/5/2021,ME,"78,071","56,132","21,939",2,-1,940,877,63,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,NE,"248,661",,,447,0,"2,347",,,0,0,9/7/2021 0:00,Not agree,Not agree
9/5/2021,IN,"879,970",,,"3,245",0,"14,594","14,145",449,12,0,9/6/2021 14:27,Not agree,Agree
9/5/2021,VT,"27,127",,,186,3,269,,,0,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,LA,"699,664",,,"1,382",307,"12,741","11,356","1,385",17,2,9/6/2021 14:27,Not agree,Agree
9/5/2021,RI,"164,377",,,222,0,"2,776",,,2,0,9/10/2021 14:24,Not agree,N/A
9/5/2021,FSM,7,7,0,0,0,0,0,0,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,WY,"77,848","64,043","13,805",321,69,858,858,0,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,VA,"786,525","596,055","190,470","2,390",981,"11,934","10,087","1,847",11,1,9/6/2021 14:27,Agree,Agree
9/5/2021,MN,"656,454",,,518,71,"7,941","7,416",525,2,0,9/6/2021 14:27,N/A,Agree
9/5/2021,KY,"598,977","441,280","157,697","3,244",878,"7,875","7,048",827,15,2,9/6/2021 14:27,Agree,Agree
9/5/2021,OR,"286,761","286,761",0,"1,444",0,"3,298","3,298",0,13,0,9/6/2021 14:27,Agree,Agree
9/5/2021,NJ,"1,102,488","960,384","142,104","1,714",273,"26,948","24,217","2,731",6,0,9/6/2021 14:27,Agree,Agree
9/5/2021,AZ,"1,030,430","947,244","83,186","3,071",403,"18,998","16,933","2,065",1,1,9/6/2021 14:27,Agree,Agree
9/5/2021,PR,"174,390","144,622","29,768",72,55,"2,921","2,488",433,4,1,9/5/2021 0:00,Agree,Agree
9/5/2021,FL,"3,354,724",,,"11,143","3,123","48,180",,,41,5,9/5/2021 0:00,Not agree,Not agree
9/5/2021,OK,"568,404","439,651","128,753","2,518",948,"8,165","6,949","1,216",25,6,9/6/2021 14:27,Agree,Agree
9/5/2021,AS,0,,,0,0,0,,,0,0,9/6/2021 14:27,,
9/5/2021,GA,"1,446,664","1,123,865","322,799","6,475",963,"23,230","20,149","3,081",55,1,9/6/2021 14:27,Agree,Agree
9/5/2021,MP,248,248,0,0,0,2,2,0,0,0,9/7/2021 0:00,Agree,Agree
9/5/2021,MA,"768,424","717,433","50,991","1,420",49,"18,292","17,915",377,3,0,9/6/2021 14:27,Agree,Agree
9/5/2021,HI,"65,315",,,718,22,620,,,10,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,PW,4,,,0,0,0,,,0,0,9/6/2021 14:27,,
9/5/2021,KS,"379,413","303,089","76,324","1,145",344,"5,654",,,12,2,9/6/2021 14:27,Agree,N/A
9/5/2021,NYC,"1,043,623","856,224","187,399","1,500",264,"33,911","28,734","5,177",12,-1,9/6/2021 14:27,Agree,Agree
9/5/2021,AR,"463,795",,,"1,072",0,"7,057",,,19,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,OH,"1,253,198","1,037,307","215,891","5,561",860,"20,947","20,947",0,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,TN,"1,084,937","866,402","218,535",15,9,"13,686","11,028","2,658",4,1,9/4/2021 0:00,Agree,Agree
9/5/2021,IA,"413,713",,,"1,068",255,"6,307",,,0,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,NM,"236,638",,,624,0,"4,556",,,2,0,9/6/2021 14:27,N/A,Not agree
9/5/2021,UT,"471,757","471,757",0,"1,164",0,"2,671","2,589",82,6,0,9/6/2021 14:27,Agree,Agree
9/5/2021,WV,"197,984","152,790","45,194","1,500",304,"3,124",,,0,0,9/6/2021 14:27,Agree,Not agree
9/5/2021,AK,"87,628",,,515,0,435,,,0,0,9/6/2021 14:27,N/A,N/A
9/5/2021,CO,"625,444","578,465","46,979","1,550",114,"7,212","6,397",815,9,0,9/6/2021 14:27,Agree,Agree
9/5/2021,TX,"3,686,523",,,"7,324",480,"57,057",,,154,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,SD,"134,615",,,307,72,"2,074","1,696",378,0,0,9/6/2021 14:27,N/A,Agree
9/5/2021,NY,"1,259,355",,,"2,869",0,"20,392",,,22,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,PA,"1,319,681","1,098,714","220,967","3,176",624,"28,395",,,15,0,9/6/2021 14:27,Agree,Not agree
9/5/2021,RMI,4,4,0,0,0,0,0,0,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,WA,"581,120",,,"2,815",357,"6,717",,,13,0,9/6/2021 14:27,N/A,N/A
9/5/2021,AL,"724,688","551,316","173,372","2,566",491,"12,416","9,799","2,617",1,0,9/6/2021 14:27,Agree,Agree
9/5/2021,CT,"375,939","341,788","34,151",402,39,"8,394","6,911","1,483",0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,VI,"6,041",,,15,0,60,,,0,0,9/6/2021 14:27,,
9/5/2021,NV,"396,191",,,798,0,"6,593",,,5,0,9/6/2021 14:27,,
9/5/2021,ND,"119,556","108,315","11,241",87,-12,"1,564",,,0,0,9/6/2021 14:27,Agree,Not agree
9/5/2021,NH,"109,213",,,250,0,"1,428",,,1,0,9/6/2021 14:27,Not agree,Not agree
9/5/2021,MT,"130,095","114,884","15,211",304,65,"1,811","1,811",0,0,0,9/6/2021 14:27,Agree,Agree
9/5/2021,MD,"503,034",,,403,0,"10,073","9,849",224,6,0,9/6/2021 14:27,N/A,Agree
9/5/2021,ID,"226,818","181,022","45,796",637,105,"2,393","2,066",327,7,1,9/6/2021 14:27,Agree,Agree
9/5/2021,NC,"1,263,447","1,068,872","194,575","3,218",351,"14,873","13,085","1,788",10,2,9/5/2021 0:00,Agree,Agree
9/5/2021,CA,"4,502,966","4,310,370","192,596","8,999",677,"66,202","66,202",0,25,0,9/5/2021 0:00,Agree,Agree
9/5/2021,DC,"56,210",,,146,0,"1,162",,,0,0,9/6/2021 14:27,,
9/5/2021,SC,"764,693","618,675","146,018","5,787","1,186","10,972",,,18,3,9/5/2021 0:00,Agree,Not agree
9/4/2021,NH,"108,963",,,250,0,"1,427",,,1,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,MO,"770,528",,,"1,507",277,"10,655",,,0,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,DE,"121,744","112,242","9,502",461,91,"1,891","1,731",160,3,1,9/6/2021 13:20,Agree,Agree
9/4/2021,MS,"450,715","263,384","187,331","1,926",872,"8,588","5,831","2,757",24,17,9/6/2021 13:20,Agree,Agree
9/4/2021,AL,"722,122","549,241","172,881","2,842",596,"12,415","9,798","2,617",1,0,9/6/2021 13:20,Agree,Agree
9/4/2021,VT,"26,941",,,186,3,269,,,0,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,IL,"1,541,336","1,541,336",0,"3,012",0,"26,634","24,083","2,551",20,4,9/6/2021 13:20,Agree,Agree
9/4/2021,WA,"578,305",,,"2,815",357,"6,704",,,13,0,9/6/2021 13:20,N/A,N/A
9/4/2021,WY,"77,527","63,791","13,736",321,69,858,858,0,0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,AZ,"1,027,359","944,576","82,783","3,424",567,"18,997","16,933","2,064",38,2,9/6/2021 13:20,Agree,Agree
9/4/2021,FSM,7,7,0,0,0,0,0,0,0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,KY,"595,733","438,914","156,819","3,244",878,"7,860","7,035",825,15,2,9/6/2021 13:20,Agree,Agree
9/4/2021,OR,"285,317","285,317",0,"1,444",0,"3,285","3,285",0,13,0,9/6/2021 13:20,Agree,Agree
9/4/2021,RI,"164,155",,,344,0,"2,774",,,0,0,9/10/2021 14:24,Not agree,N/A
9/4/2021,MN,"655,936",,,518,71,"7,939","7,414",525,2,0,9/6/2021 13:20,N/A,Agree
9/4/2021,KS,"378,268","302,288","75,980","1,145",344,"5,642",,,12,2,9/6/2021 13:20,Agree,N/A
9/4/2021,PR,"174,318","144,605","29,713",415,201,"2,917","2,485",432,6,3,9/4/2021 0:00,Agree,Agree
9/4/2021,PW,4,,,0,0,0,,,0,0,9/6/2021 13:20,,
9/4/2021,AK,"87,113",,,515,0,435,,,0,0,9/6/2021 13:20,N/A,N/A
9/4/2021,IA,"412,645",,,"1,068",255,"6,307",,,0,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,TN,"1,084,922","866,396","218,526",152,72,"13,682","11,025","2,657",6,0,9/3/2021 0:00,Agree,Agree
9/4/2021,GA,"1,440,189","1,118,353","321,836","6,475",963,"23,175","20,095","3,080",55,1,9/6/2021 13:20,Agree,Agree
9/4/2021,HI,"64,597",,,875,45,610,,,1,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,NYC,"1,042,123","854,988","187,135","1,499",264,"33,899","28,721","5,178",11,-1,9/6/2021 13:20,Agree,Agree
9/4/2021,WV,"196,484","151,594","44,890","1,979",396,"3,124",,,7,1,9/6/2021 13:20,Agree,Not agree
9/4/2021,FL,"3,343,581",,,"17,274","5,893","48,139",,,49,5,9/4/2021 0:00,Not agree,Not agree
9/4/2021,AS,0,,,0,0,0,,,0,0,9/6/2021 13:20,,
9/4/2021,MA,"767,004","716,062","50,942","1,420",49,"18,289","17,912",377,3,0,9/6/2021 13:20,Agree,Agree
9/4/2021,MP,248,248,0,1,0,2,2,0,0,0,9/6/2021 0:00,Agree,Agree
9/4/2021,TX,"3,678,922",,,"17,144","3,248","56,903",,,305,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,AR,"462,723",,,"2,360",0,"7,038",,,16,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,UT,"470,593","470,593",0,"1,164",0,"2,665","2,583",82,6,0,9/6/2021 13:20,Agree,Agree
9/4/2021,CO,"623,894","577,029","46,865","1,550",114,"7,203","6,388",815,9,0,9/6/2021 13:20,Agree,Agree
9/4/2021,OK,"565,886","438,081","127,805","2,518",948,"8,140","6,930","1,210",25,6,9/6/2021 13:20,Agree,Agree
9/4/2021,SD,"134,308",,,453,105,"2,074","1,696",378,2,0,9/6/2021 13:20,N/A,Agree
9/4/2021,RMI,4,4,0,0,0,0,0,0,0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,NM,"236,014",,,624,0,"4,554",,,2,0,9/6/2021 13:20,N/A,Not agree
9/4/2021,OH,"1,247,637","1,032,606","215,031","6,369","1,230","20,947","20,947",0,0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,NY,"1,256,486",,,"3,374",0,"20,370",,,18,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,PA,"1,316,505","1,096,162","220,343","4,783",967,"28,380",,,28,0,9/6/2021 13:20,Agree,Not agree
9/4/2021,NE,"248,214",,,447,0,"2,347",,,0,0,9/6/2021 0:00,Not agree,Not agree
9/4/2021,IN,"876,725",,,"3,245",0,"14,582","14,133",449,12,0,9/6/2021 13:20,Not agree,Agree
9/4/2021,ID,"226,181","180,490","45,691",637,105,"2,386","2,060",326,7,1,9/6/2021 13:20,Agree,Agree
9/4/2021,WI,"742,725","668,791","73,934","1,490",154,"8,525","7,656",869,4,0,9/6/2021 13:20,Agree,Agree
9/4/2021,CA,"4,493,967","4,302,048","191,919","10,296",738,"66,177","66,177",0,42,0,9/4/2021 0:00,Agree,Agree
9/4/2021,NV,"395,393",,,798,0,"6,588",,,5,0,9/6/2021 13:20,,
9/4/2021,MI,"1,072,689","957,218","115,471","1,726",148,"21,676","20,371","1,305",4,0,9/6/2021 13:20,Agree,Agree
9/4/2021,VI,"6,026",,,53,0,60,,,0,0,9/6/2021 13:20,,
9/4/2021,NC,"1,260,229","1,066,005","194,224","6,044",660,"14,863","13,077","1,786",19,2,9/4/2021 0:00,Agree,Agree
9/4/2021,ME,"78,069","56,129","21,940",10,4,940,877,63,-1,0,9/6/2021 13:20,Agree,Agree
9/4/2021,GU,"11,292",,,93,0,151,,,0,0,9/6/2021 13:20,Not agree,Not agree
9/4/2021,ND,"119,469","108,216","11,253",86,-13,"1,564",,,0,0,9/6/2021 13:20,Agree,Not agree
9/4/2021,MD,"502,631",,,402,0,"10,067","9,843",224,6,0,9/6/2021 13:20,N/A,Agree
9/4/2021,CT,"375,537","341,425","34,112",402,39,"8,394","6,911","1,483",0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,MT,"129,791","114,645","15,146",304,65,"1,811","1,811",0,0,0,9/6/2021 13:20,Agree,Agree
9/4/2021,NJ,"1,100,774","958,943","141,831","2,248",504,"26,942","24,211","2,731",13,0,9/6/2021 13:20,Agree,Agree
9/4/2021,SC,"758,906","614,074","144,832","6,196","1,260","10,954",,,23,3,9/4/2021 0:00,Agree,Not agree
9/4/2021,LA,"698,282",,,"1,382",307,"12,724","11,341","1,383",17,2,9/6/2021 13:20,Not agree,Agree
9/4/2021,DC,"56,064",,,146,0,"1,162",,,0,0,9/6/2021 13:20,,
9/4/2021,VA,"784,135","594,646","189,489","2,390",981,"11,923","10,077","1,846",11,1,9/6/2021 13:20,Agree,Agree
9/3/2021,GU,"11,199",,,93,0,151,,,0,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,ID,"225,544","179,958","45,586","1,388",263,"2,379","2,054",325,0,0,9/4/2021 13:18,Agree,Agree
9/3/2021,AL,"719,280","546,995","172,285","4,420","1,230","12,414","9,797","2,617",20,2,9/4/2021 13:18,Agree,Agree
9/3/2021,ND,"119,383","108,117","11,266",452,81,"1,564",,,0,0,9/4/2021 13:18,Agree,Not agree
9/3/2021,ME,"78,059","56,123","21,936",481,173,941,878,63,1,0,9/4/2021 13:18,Agree,Agree
9/3/2021,WA,"575,490",,,"4,022",774,"6,691",,,48,0,9/4/2021 13:18,N/A,N/A
9/3/2021,WI,"741,235","667,455","73,780","2,300",318,"8,521","7,652",869,12,-2,9/4/2021 13:18,Agree,Agree
9/3/2021,VI,"5,973",,,12,0,60,,,3,0,9/4/2021 13:18,,
9/3/2021,MO,"769,021",,,"2,521",689,"10,655",,,4,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,NV,"394,595",,,"1,407",0,"6,583",,,18,0,9/4/2021 13:18,,
9/3/2021,OR,"283,873","283,873",0,"2,360",0,"3,272","3,272",0,24,0,9/4/2021 13:18,Agree,Agree
9/3/2021,NJ,"1,098,526","957,199","141,327","1,735",228,"26,929","24,198","2,731",10,0,9/4/2021 13:18,Agree,Agree
9/3/2021,KY,"592,489","436,548","155,941","5,075","1,601","7,845","7,022",823,24,6,9/4/2021 13:18,Agree,Agree
9/3/2021,SC,"752,710","609,138","143,572","6,113","1,373","10,931",,,42,7,9/3/2021 0:00,Agree,Not agree
9/3/2021,FSM,7,7,0,0,0,0,0,0,0,0,9/4/2021 13:18,Agree,Agree
9/3/2021,VA,"781,745","593,237","188,508","3,578","1,449","11,912","10,067","1,845",13,0,9/4/2021 13:18,Agree,Agree
9/3/2021,LA,"696,900",,,"2,625",713,"12,707","11,326","1,381",51,11,9/4/2021 13:18,Not agree,Agree
9/3/2021,DC,"55,918",,,200,0,"1,162",,,1,0,9/4/2021 13:18,,
9/3/2021,HI,"63,722",,,862,85,609,,,7,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,AK,"86,598",,,570,0,435,,,0,0,9/4/2021 13:18,N/A,N/A
9/3/2021,KS,"377,123","301,487","75,636","1,977",617,"5,630",,,49,12,9/4/2021 13:18,Agree,N/A
9/3/2021,GA,"1,433,714","1,112,841","320,873","12,018","2,933","23,120","20,041","3,079",114,9,9/4/2021 13:18,Agree,Agree
9/3/2021,AS,0,,,0,0,0,,,0,0,9/4/2021 13:18,,
9/3/2021,CO,"622,344","575,593","46,751","1,580",234,"7,194","6,379",815,24,3,9/4/2021 13:18,Agree,Agree
9/3/2021,NYC,"1,040,624","853,753","186,871","1,499",264,"33,888","28,709","5,179",11,-1,9/4/2021 13:18,Agree,Agree
9/3/2021,UT,"469,429","469,429",0,"1,635",0,"2,659","2,577",82,7,1,9/4/2021 13:18,Agree,Agree
9/3/2021,MP,247,247,0,4,0,2,2,0,0,0,9/5/2021 0:00,Agree,Agree
9/3/2021,AR,"460,363",,,"2,129",816,"7,022",,,19,5,9/4/2021 13:18,Not agree,Not agree
9/3/2021,PR,"173,903","144,391","29,512",508,172,"2,911","2,482",429,8,3,9/3/2021 0:00,Agree,Agree
9/3/2021,FL,"3,326,307",,,"17,114","3,444","48,090",,,46,2,9/3/2021 0:00,Not agree,Not agree
9/3/2021,NM,"235,390",,,915,0,"4,552",,,8,0,9/4/2021 13:18,N/A,Not agree
9/3/2021,TN,"1,084,770","866,316","218,454",400,197,"13,676","11,019","2,657",20,2,9/2/2021 0:00,Agree,Agree
9/3/2021,SD,"133,855",,,483,72,"2,072","1,694",378,1,0,9/4/2021 13:18,N/A,Agree
9/3/2021,PA,"1,311,722","1,092,346","219,376","3,438",745,"28,352",,,27,15,9/4/2021 13:18,Agree,Not agree
9/3/2021,OH,"1,241,268","1,027,467","213,801","6,179","1,209","20,947","20,947",0,81,0,9/4/2021 13:18,Agree,Agree
9/3/2021,NY,"1,253,112",,,"3,791",0,"20,352",,,20,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,WV,"194,505","150,011","44,494","1,717",478,"3,117",,,0,0,9/4/2021 13:18,Agree,Not agree
9/3/2021,OK,"563,368","436,511","126,857","2,518",948,"8,115","6,911","1,204",25,6,9/4/2021 13:18,Agree,Agree
9/3/2021,MA,"765,584","714,691","50,893","1,911",208,"18,286","17,909",377,14,4,9/4/2021 13:18,Agree,Agree
9/3/2021,PW,4,,,0,0,0,,,0,0,9/4/2021 13:18,,
9/3/2021,TX,"3,661,361",,,"26,615","7,384","56,598",,,302,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,IA,"411,577",,,"1,594",385,"6,307",,,0,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,RMI,4,4,0,0,0,0,0,0,0,0,9/4/2021 13:18,Agree,Agree
9/3/2021,DE,"121,283","111,872","9,411",556,89,"1,888","1,729",159,0,0,9/4/2021 13:18,Agree,Agree
9/3/2021,NC,"1,254,185","1,060,621","193,564","7,327","1,021","14,844","13,060","1,784",40,7,9/3/2021 0:00,Agree,Agree
9/3/2021,IL,"1,538,324","1,538,324",0,"5,980",0,"26,614","24,067","2,547",42,5,9/4/2021 13:18,Agree,Agree
9/3/2021,CA,"4,483,671","4,292,490","191,181","11,339",714,"66,135","66,135",0,39,0,9/3/2021 0:00,Agree,Agree
9/3/2021,MD,"502,229",,,"1,194",0,"10,061","9,837",224,10,0,9/4/2021 13:18,N/A,Agree
9/3/2021,NE,"247,767",,,447,0,"2,347",,,0,0,9/5/2021 0:00,Not agree,Not agree
9/3/2021,VT,"26,755",,,91,0,269,,,0,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,NH,"108,713",,,394,0,"1,426",,,5,0,9/4/2021 13:18,Not agree,Not agree
9/3/2021,MI,"1,070,963","955,640","115,323","2,656",477,"21,672","20,367","1,305",17,6,9/4/2021 13:18,Agree,Agree
9/3/2021,IN,"873,480",,,"5,029",0,"14,570","14,121",449,25,5,9/4/2021 13:18,Not agree,Agree
9/3/2021,MT,"129,487","114,406","15,081",652,176,"1,811","1,811",0,4,0,9/4/2021 13:18,Agree,Agree
9/3/2021,CT,"375,135","341,062","34,073",665,111,"8,394","6,911","1,483",0,0,9/4/2021 13:18,Agree,Agree
9/3/2021,MS,"448,789","262,330","186,459","1,926",872,"8,564","5,824","2,740",24,17,9/4/2021 13:18,Agree,Agree
9/3/2021,AZ,"1,023,935","941,719","82,216","3,802",503,"18,959","16,897","2,062",80,5,9/4/2021 13:18,Agree,Agree
